x,y,cluster
4.493171,4.518605,8.000000
1.712888,4.811729,7.000000
5.324401,4.262764,-1.000000
-0.200085,4.885497,13.000000
-0.221623,5.122072,4.000000
4.689228,3.300038,-1.000000
-0.448988,4.983740,14.000000
3.778596,4.826656,6.000000
-0.162756,4.488701,-1.000000
-0.050627,5.063706,-1.000000
-0.591196,4.395612,10.000000
-0.492694,4.935747,-1.000000
-0.218470,5.128206,4.000000
-0.911998,4.244990,-1.000000
4.997580,4.911397,-1.000000
4.569745,4.100755,-1.000000
-0.593905,4.438085,10.000000
5.266677,3.586275,11.000000
-0.326702,4.935583,12.000000
-0.507648,5.076230,14.000000
4.971560,5.344201,2.000000
3.971350,4.965750,6.000000
1.612145,4.755104,7.000000
4.742472,4.338144,-1.000000
4.513025,4.763324,-1.000000
5.178861,4.104672,-1.000000
-0.532953,3.693626,1.000000
4.329362,5.081059,-1.000000
-0.466585,4.787414,13.000000
-0.473571,4.995479,14.000000
4.969648,2.770357,-1.000000
5.267512,3.821470,11.000000
4.689880,4.701808,8.000000
4.610070,4.608479,8.000000
4.280665,4.082717,-1.000000
6.087927,6.316854,-1.000000
5.179714,4.342559,-1.000000
5.261392,4.220963,17.000000
-0.732659,4.461189,-1.000000
-0.290146,3.914122,-1.000000
5.198937,4.310928,17.000000
4.333522,4.528281,-1.000000
-1.077421,4.017194,9.000000
1.699700,4.821369,7.000000
-0.419801,4.944457,13.000000
-0.354290,4.966496,12.000000
-0.885526,3.994307,9.000000
-1.007640,3.969296,9.000000
-0.353105,4.884858,12.000000
4.661691,4.966445,-1.000000
4.013759,4.800041,6.000000
-0.402350,4.916070,12.000000
-0.344692,5.034312,-1.000000
4.932567,5.258310,2.000000
-0.491266,3.670352,15.000000
5.216892,3.549958,11.000000
-1.023535,3.992116,9.000000
-0.495343,4.692454,13.000000
-0.589502,3.754108,-1.000000
-0.886317,4.075647,9.000000
4.737151,4.357979,-1.000000
5.237766,4.381118,-1.000000
5.233739,2.277225,0.000000
3.745821,4.788464,6.000000
-0.594809,3.676987,1.000000
5.331105,3.536843,11.000000
4.704259,4.757307,8.000000
5.718398,6.331335,5.000000
5.234255,4.482407,3.000000
4.805493,3.540875,-1.000000
-0.605057,3.813896,-1.000000
-0.472816,4.929522,12.000000
1.583542,4.687698,7.000000
3.746388,4.802518,6.000000
4.759424,5.181431,18.000000
5.270757,4.526276,3.000000
-0.782094,4.224993,-1.000000
-0.744450,3.658012,1.000000
3.983622,4.625288,-1.000000
3.771848,4.820092,6.000000
-0.542324,4.559662,10.000000
-0.393686,4.779049,13.000000
6.101574,6.323634,-1.000000
6.066429,6.305433,-1.000000
-0.462169,3.614073,15.000000
-0.460502,4.701763,13.000000
1.629296,4.668973,7.000000
-0.779017,4.213694,-1.000000
1.632385,4.876276,7.000000
-0.764792,4.092658,-1.000000
-1.091857,3.980751,9.000000
4.449106,4.771191,-1.000000
4.903400,5.345880,2.000000
1.568685,4.801181,7.000000
3.772742,4.836601,6.000000
0.072184,5.025409,-1.000000
3.835962,4.766599,6.000000
4.768139,4.768237,-1.000000
-0.697526,3.864673,-1.000000
5.795362,6.376553,5.000000
4.901020,4.902056,-1.000000
0.014373,5.041044,-1.000000
4.315732,4.688096,-1.000000
4.586980,4.965404,-1.000000
5.177467,4.485936,-1.000000
5.175043,4.124468,-1.000000
3.887538,4.913740,6.000000
4.670341,4.324713,-1.000000
-0.418833,3.562751,15.000000
-0.129038,4.654996,-1.000000
-0.234239,5.153043,4.000000
5.313735,4.521030,3.000000
4.948770,5.301691,2.000000
-0.497122,4.892741,12.000000
-0.580530,3.947588,-1.000000
4.652222,4.810972,8.000000
4.663791,2.950719,-1.000000
5.722724,6.315856,5.000000
-0.069639,5.006382,-1.000000
4.530431,4.378325,-1.000000
4.599056,4.018547,-1.000000
4.296540,4.430783,8.000000
4.925990,5.308725,2.000000
-0.115563,5.075829,4.000000
-0.531542,3.685024,15.000000
5.010818,5.444090,2.000000
-0.386958,3.699727,15.000000
1.625318,4.631099,7.000000
-0.753408,3.914432,-1.000000
-0.498742,3.766330,-1.000000
4.536368,4.535438,8.000000
-0.712189,4.115370,-1.000000
-1.031547,4.025764,-1.000000
-0.438617,3.867694,-1.000000
4.617985,4.384464,-1.000000
5.135128,4.253284,3.000000
-0.050643,4.866103,-1.000000
5.003692,5.482080,2.000000
-0.356016,3.545497,15.000000
-0.457574,3.606484,15.000000
-0.620939,4.455217,10.000000
-0.431605,4.472262,-1.000000
4.781027,4.085876,-1.000000
-0.113786,4.914157,-1.000000
5.314291,3.498106,11.000000
5.179070,2.276938,0.000000
5.221887,4.389898,-1.000000
-0.776594,4.003073,-1.000000
-0.191598,4.433969,-1.000000
5.088912,4.178746,-1.000000
-0.686389,3.817492,1.000000
4.658811,4.310978,-1.000000
-1.105943,3.927645,9.000000
-0.685983,4.329232,10.000000
4.805096,5.459714,18.000000
5.162175,4.421792,-1.000000
1.323325,4.659143,7.000000
-0.254044,4.032476,-1.000000
5.198127,4.304634,-1.000000
1.595340,4.655728,7.000000
-0.354271,4.881979,12.000000
-0.486160,5.112227,14.000000
-0.630623,3.849602,-1.000000
-0.544610,5.071596,14.000000
-0.380133,5.176512,-1.000000
4.878080,5.229201,2.000000
4.948245,4.847261,-1.000000
-0.216849,4.463970,-1.000000
5.365652,4.547925,3.000000
4.966393,4.009665,16.000000
5.368990,4.421016,3.000000
-0.703340,4.478126,-1.000000
4.475879,4.001904,-1.000000
3.972741,5.119337,-1.000000
-1.102043,4.256529,-1.000000
4.517725,4.404229,-1.000000
-0.309706,4.793841,13.000000
-0.606678,3.566835,1.000000
4.511184,4.876666,-1.000000
-0.826471,3.618783,1.000000
5.171510,4.319799,17.000000
0.431565,4.768174,-1.000000
5.393243,4.534775,3.000000
4.293779,4.968025,-1.000000
5.114017,4.378031,17.000000
5.165287,4.413010,17.000000
-0.358325,5.040380,-1.000000
-0.654310,3.749443,1.000000
4.891618,4.614571,-1.000000
-1.105983,4.082337,9.000000
4.375463,4.916203,-1.000000
-0.132365,4.921832,12.000000
-1.022044,3.911083,9.000000
-1.063262,3.962175,9.000000
5.378341,3.468046,11.000000
-0.606347,3.712018,1.000000
-0.326159,5.074808,4.000000
0.085785,5.002041,-1.000000
5.006900,4.370901,-1.000000
-0.482476,4.467991,-1.000000
-0.733182,4.176949,-1.000000
5.526284,6.102900,5.000000
-0.796966,3.741581,1.000000
-0.583897,3.860140,-1.000000
-0.457934,3.682125,15.000000
-0.448638,4.718518,-1.000000
4.924212,4.754448,-1.000000
-0.357901,4.950179,12.000000
-0.487907,4.605165,10.000000
-1.051912,3.898112,9.000000
-0.662417,3.881032,-1.000000
5.193291,4.092610,-1.000000
-1.035247,3.816979,9.000000
4.938297,5.337258,2.000000
3.486596,4.839132,-1.000000
-0.726706,3.925245,-1.000000
4.175745,4.375712,-1.000000
-0.459668,4.690784,-1.000000
3.717883,4.769877,6.000000
4.865057,3.700153,-1.000000
-0.464071,4.855259,-1.000000
1.575579,4.694865,7.000000
-0.390400,4.849578,-1.000000
1.631082,4.729246,7.000000
5.273412,4.495765,-1.000000
3.472731,4.858107,-1.000000
-0.312592,4.719741,13.000000
-1.127829,4.167961,-1.000000
1.663438,4.660120,7.000000
5.453452,4.572803,3.000000
4.137709,4.204359,-1.000000
-0.211361,4.749748,12.000000
4.462106,4.634925,-1.000000
4.182662,4.160515,-1.000000
4.687779,4.819219,-1.000000
-0.483382,3.741848,-1.000000
4.877281,4.563612,-1.000000
4.604315,4.166341,-1.000000
-1.119811,4.217907,-1.000000
-0.299740,4.845593,12.000000
-0.485958,4.920805,12.000000
4.887377,3.458105,-1.000000
3.758885,4.831458,6.000000
-0.503733,4.224032,-1.000000
5.255913,4.357320,17.000000
1.127833,4.636026,-1.000000
1.407827,4.626163,7.000000
-0.521092,5.113806,14.000000
1.543886,4.697769,7.000000
-0.259942,5.127221,4.000000
0.275737,4.817785,-1.000000
-0.167082,3.959260,-1.000000
-0.802662,3.901407,9.000000
5.207271,4.055907,16.000000
-0.932496,3.997631,9.000000
-0.166443,5.138409,4.000000
4.426376,4.566041,-1.000000
-0.719334,4.043603,-1.000000
4.790819,4.513560,8.000000
4.703788,4.547119,8.000000
-0.476495,4.802820,13.000000
-0.985767,3.846060,-1.000000
4.681048,4.786781,8.000000
4.834705,4.966322,2.000000
5.172434,4.151015,-1.000000
-0.350737,4.835422,12.000000
-0.474283,4.721733,13.000000
0.010030,4.670205,-1.000000
5.023308,4.555626,-1.000000
-0.268455,4.492952,-1.000000
5.283203,3.500626,11.000000
-0.704107,4.526420,-1.000000
3.780130,4.771110,6.000000
5.118250,4.101964,-1.000000
5.219872,4.057177,16.000000
5.332930,3.464357,11.000000
5.272169,2.220011,0.000000
5.175086,4.106654,-1.000000
5.559708,6.142874,5.000000
-0.475757,5.041227,14.000000
5.258071,2.235612,0.000000
-0.369960,4.773402,13.000000
5.736850,6.323562,5.000000
5.162885,4.287070,17.000000
-0.399440,3.544314,15.000000
3.473852,4.853749,-1.000000
-0.196812,4.504127,-1.000000
5.311410,3.387355,11.000000
-0.704780,4.198986,-1.000000
0.016135,4.963480,-1.000000
-0.491074,3.735813,15.000000
4.398742,4.833906,-1.000000
4.983936,5.397056,2.000000
5.151490,4.155725,17.000000
4.183449,4.465883,-1.000000
-0.613279,3.721535,1.000000
-0.865027,4.187648,-1.000000
5.010574,4.050033,-1.000000
4.351851,4.655636,-1.000000
4.269061,4.065930,-1.000000
-0.591636,4.517744,10.000000
5.123132,3.938134,16.000000
4.658677,4.629437,8.000000
-0.468224,4.979196,12.000000
5.110221,4.050765,16.000000
-0.199973,5.079417,4.000000
5.163116,4.381292,3.000000
4.389528,4.988205,-1.000000
-0.729508,4.496634,10.000000
-0.764030,3.903070,-1.000000
5.269204,4.428516,-1.000000
-0.323337,4.786466,12.000000
5.186219,4.331863,17.000000
4.887578,4.758815,-1.000000
-0.409576,3.780270,15.000000
-0.287255,4.902237,12.000000
-0.249709,3.873932,-1.000000
-0.293910,4.827273,12.000000
4.652417,4.670493,8.000000
-0.707452,3.812371,-1.000000
-0.829160,3.819423,-1.000000
5.105345,4.398169,17.000000
-0.459417,5.094862,4.000000
4.922287,4.616881,-1.000000
5.804841,6.403296,5.000000
5.219375,4.363150,3.000000
4.826867,4.481229,-1.000000
-0.592406,4.754121,-1.000000
-0.453936,4.935923,12.000000
-0.465175,4.723609,13.000000
3.666539,4.818218,6.000000
-0.408743,4.954148,-1.000000
4.931288,5.286276,2.000000
5.201461,4.144731,-1.000000
4.386738,4.610728,-1.000000
5.461879,4.573185,3.000000
4.299341,5.085727,-1.000000
-0.345585,4.745937,13.000000
5.702573,6.288517,5.000000
-0.570770,3.761128,1.000000
1.612612,4.769390,7.000000
1.706769,4.683862,7.000000
-0.527253,3.630217,1.000000
-0.022295,4.959949,-1.000000
-0.323646,4.927881,12.000000
0.022616,4.689188,-1.000000
1.467945,4.691610,7.000000
4.169531,4.477531,-1.000000
0.012413,4.665366,-1.000000
5.287735,3.423968,11.000000
-0.766811,3.657946,1.000000
0.008378,4.819049,-1.000000
4.671198,2.956917,-1.000000
-0.506215,5.069433,14.000000
5.400242,4.551203,3.000000
4.379256,4.682427,-1.000000
5.273462,2.206331,0.000000
-0.296879,4.588370,-1.000000
-0.429147,4.681914,13.000000
-0.373456,5.021127,12.000000
1.534860,4.646927,7.000000
-0.307641,5.127110,4.000000
4.803279,4.318078,-1.000000
0.419914,4.772845,-1.000000
-0.790193,3.926724,9.000000
4.958092,4.598598,-1.000000
4.803711,5.276253,18.000000
-0.283147,4.628185,-1.000000
4.627389,4.600331,8.000000
4.460659,4.697137,-1.000000
4.249941,4.509386,-1.000000
5.232405,2.254806,0.000000
4.850881,3.636355,-1.000000
3.763464,4.860084,6.000000
5.234964,4.419127,-1.000000
-0.807477,4.002374,-1.000000
4.884384,4.659435,-1.000000
4.459555,4.895782,-1.000000
5.176889,4.214307,17.000000
-0.996533,3.992123,9.000000
0.009326,4.494630,-1.000000
-0.519659,4.654856,-1.000000
-0.585644,4.463833,10.000000
-0.229986,5.096228,4.000000
-0.791559,3.571802,1.000000
-0.005843,5.117512,-1.000000
4.599920,4.522369,-1.000000
-1.012617,3.936098,9.000000
4.879056,5.457322,18.000000
-0.267904,5.105048,4.000000
5.073060,4.102199,16.000000
4.467536,4.970738,-1.000000
5.282595,2.215988,0.000000
-0.364825,4.987807,12.000000
4.471974,3.871491,-1.000000
-0.519550,5.108464,14.000000
4.471763,3.887298,-1.000000
-0.805750,4.060699,-1.000000
-0.082775,4.871644,-1.000000
-1.021605,4.065143,9.000000
-0.515338,3.819783,1.000000
-1.039734,3.916786,9.000000
-0.557993,4.760581,13.000000
5.304492,4.507861,3.000000
-0.470457,5.030191,14.000000
5.768350,6.354617,5.000000
-0.484267,3.770661,1.000000
4.589179,4.039770,-1.000000
-0.611002,3.603761,1.000000
4.883343,4.803946,-1.000000
5.491677,4.574339,3.000000
4.949031,4.937430,-1.000000
1.576899,4.632134,7.000000
4.589029,4.175666,-1.000000
5.172750,2.216604,0.000000
4.504217,4.723676,-1.000000
5.510567,6.084374,5.000000
1.602632,4.599184,7.000000
3.873860,4.734516,-1.000000
-0.636110,3.665624,1.000000
5.289254,2.198066,0.000000
4.734941,3.913974,-1.000000
-0.458333,3.606434,15.000000
4.344467,4.067181,-1.000000
-0.880390,3.809350,-1.000000
3.968648,4.689966,-1.000000
4.822807,5.440238,18.000000
5.012131,5.523289,-1.000000
1.661188,4.839792,7.000000
3.714583,4.773341,6.000000
-0.144081,3.773972,-1.000000
4.951641,5.557219,18.000000
-0.228928,5.014856,-1.000000
-0.697947,3.840810,-1.000000
5.120376,4.585747,-1.000000
-0.684540,3.782626,1.000000
-0.678198,4.395959,10.000000
5.200604,4.000594,16.000000
4.584553,4.280315,-1.000000
4.721348,3.759291,-1.000000
-0.851715,4.242184,-1.000000
4.808496,3.949520,-1.000000
4.726065,4.368464,-1.000000
-0.347203,4.909996,12.000000
-0.407466,5.106242,4.000000
4.342614,5.151990,-1.000000
5.191195,3.277556,11.000000
4.970148,5.334736,2.000000
3.849156,4.733459,-1.000000
5.410083,3.555935,11.000000
5.295020,3.589976,11.000000
-0.676151,3.739235,1.000000
5.234435,2.247934,0.000000
4.344692,4.593980,-1.000000
-0.048425,5.089136,-1.000000
4.902666,5.405239,18.000000
0.235803,4.796128,-1.000000
-0.332372,4.788627,-1.000000
4.302366,5.123753,-1.000000
4.609855,4.488595,8.000000
5.350344,3.510043,11.000000
-0.136018,4.460043,-1.000000
-0.625882,4.633165,10.000000
4.205173,4.435267,-1.000000
-0.172279,4.053712,-1.000000
-0.381650,4.420733,10.000000
4.741265,3.015062,19.000000
-0.463924,3.720703,-1.000000
5.207052,4.535242,-1.000000
-0.551694,3.672686,15.000000
3.792814,4.833952,6.000000
-1.111799,4.201998,-1.000000
-0.489718,5.099932,14.000000
4.324019,4.442420,8.000000
5.081676,4.066100,16.000000
5.098281,4.584924,-1.000000
5.225451,5.785492,-1.000000
5.127985,4.472925,3.000000
4.849872,5.325482,18.000000
3.979048,5.115813,-1.000000
5.695366,6.279820,5.000000
4.180366,4.550339,-1.000000
4.925866,5.518478,18.000000
5.342343,4.224949,-1.000000
-0.472260,5.021131,14.000000
5.209528,3.748600,11.000000
0.017906,4.688061,-1.000000
-0.499440,4.681369,13.000000
4.894637,4.440429,-1.000000
5.346447,4.488104,3.000000
-0.503795,4.726591,13.000000
1.499833,4.728189,7.000000
5.662934,6.258390,5.000000
4.312605,5.237659,-1.000000
-0.384004,4.456824,-1.000000
3.782958,4.833735,6.000000
4.792071,4.173440,-1.000000
-0.735811,3.935978,-1.000000
-0.552524,4.682025,-1.000000
4.629643,4.596922,-1.000000
4.901416,5.328603,18.000000
1.548431,4.734771,7.000000
-0.887343,4.292941,-1.000000
-0.254493,4.727279,12.000000
5.150608,4.567914,-1.000000
-0.599652,4.562296,10.000000
4.983301,5.304738,2.000000
4.704388,4.488907,8.000000
4.514155,3.903041,-1.000000
5.053804,4.225548,16.000000
5.130947,4.438075,17.000000
5.131067,4.255520,3.000000
3.999326,4.821033,6.000000
-0.621823,4.612958,10.000000
1.357531,4.662135,7.000000
4.401305,4.149470,-1.000000
5.046156,4.016119,16.000000
-0.553368,4.558041,10.000000
4.931808,5.515151,18.000000
4.319386,4.851133,-1.000000
-0.417173,4.891030,12.000000
4.847905,5.252057,-1.000000
5.245531,4.303329,17.000000
4.970451,5.622192,18.000000
4.899842,5.123365,2.000000
4.550765,4.131055,-1.000000
5.329473,3.425630,11.000000
5.021775,4.546032,-1.000000
4.943262,5.429398,-1.000000
-0.561554,3.632366,1.000000
-0.201301,5.096240,4.000000
-0.463143,3.830836,-1.000000
4.918852,5.482732,18.000000
-0.041446,5.131378,-1.000000
4.429823,4.200747,-1.000000
-0.033876,5.147916,-1.000000
5.606939,4.194556,-1.000000
-0.477713,4.544530,10.000000
-0.387416,4.923936,12.000000
4.409687,5.082498,-1.000000
5.302331,4.077605,16.000000
4.370721,5.023512,-1.000000
-0.218853,4.510235,-1.000000
4.633042,4.651801,8.000000
4.963750,3.939933,-1.000000
4.169814,4.920071,-1.000000
-1.099567,3.945205,9.000000
-0.692056,3.781786,-1.000000
-1.088435,3.999918,9.000000
-0.543148,4.265261,-1.000000
4.902410,4.253522,-1.000000
5.152509,3.821937,16.000000
4.852012,5.370317,18.000000
-0.999095,3.843126,9.000000
-0.549754,4.155908,-1.000000
4.999409,5.383037,2.000000
4.377208,4.204576,-1.000000
-0.322061,5.114890,4.000000
4.696632,3.133221,19.000000
4.679778,3.055838,19.000000
-0.328443,4.499805,-1.000000
5.311661,3.577032,11.000000
-0.759732,4.004254,-1.000000
-0.224916,4.149367,-1.000000
5.106180,4.448742,-1.000000
5.445532,4.603271,3.000000
-0.464968,5.122882,-1.000000
4.684339,3.073931,19.000000
-0.618299,4.752805,-1.000000
-0.222259,3.852741,-1.000000
5.083352,4.180995,16.000000
4.890076,5.421307,-1.000000
5.149999,4.533522,-1.000000
-0.340814,4.822906,-1.000000
-0.027012,5.086467,-1.000000
5.083452,4.584620,-1.000000
4.795604,3.042277,19.000000
4.825439,3.067406,19.000000
5.055428,4.460674,3.000000
-0.346880,4.937225,12.000000
3.984786,5.117712,-1.000000
0.273150,5.016419,-1.000000
5.377605,3.484272,11.000000
4.591163,4.772516,8.000000
-0.360064,3.613832,15.000000
1.942890,4.721317,-1.000000
-0.149397,3.940008,-1.000000
4.545733,3.969009,-1.000000
-0.809223,4.018053,-1.000000
0.993115,4.581170,-1.000000
-0.389698,4.668611,-1.000000
4.655075,2.976787,19.000000
-0.829720,4.648229,-1.000000
-0.411926,4.997270,12.000000
6.072295,6.306346,-1.000000
-0.487704,3.634804,15.000000
5.122733,4.556461,-1.000000
4.932990,4.496583,-1.000000
4.994884,2.728997,-1.000000
-0.250901,3.667156,-1.000000
4.930514,5.454975,2.000000
4.895936,4.234895,-1.000000
4.844860,3.220580,-1.000000
4.831285,4.545660,-1.000000
1.598507,4.809717,7.000000
5.242298,4.420591,3.000000
-0.542970,4.539144,-1.000000
-0.622480,4.425832,10.000000
5.236926,4.067722,16.000000
-0.504152,3.646170,15.000000
1.121060,4.644638,-1.000000
1.582788,4.678055,7.000000
4.749497,4.972854,2.000000
3.743727,4.786824,6.000000
-1.017486,4.018603,9.000000
