x,y,cluster
0.699084,1.498172,37.000000
-0.551926,1.960622,17.000000
7.197742,0.918561,40.000000
0.728830,1.594468,91.000000
7.027940,5.409248,8.000000
9.785730,-1.508189,96.000000
9.681216,4.579158,18.000000
10.703523,3.568766,5.000000
12.232611,6.309002,4.000000
11.020473,3.425025,85.000000
8.527199,-1.069984,25.000000
10.852653,3.563765,36.000000
7.392947,5.067338,89.000000
9.361662,3.773808,33.000000
8.868670,5.631723,24.000000
0.792935,1.544240,91.000000
7.275252,0.454235,22.000000
9.874222,-1.215265,65.000000
9.423151,-0.925408,83.000000
7.155767,1.017334,40.000000
6.787772,2.219393,27.000000
10.537688,2.831508,56.000000
-0.326009,1.959912,76.000000
7.046507,3.159561,13.000000
9.466364,4.607030,94.000000
10.457760,2.520764,71.000000
10.134431,1.628333,55.000000
9.194458,4.434649,0.000000
7.445086,5.165587,89.000000
0.556132,1.605233,2.000000
9.275824,4.529600,0.000000
8.200431,4.173529,39.000000
7.527094,5.352118,12.000000
8.711724,-0.202543,45.000000
7.968898,-0.519943,67.000000
10.479178,2.679105,71.000000
7.170643,3.261942,61.000000
9.382947,-0.566407,21.000000
10.489615,2.622180,71.000000
8.058911,0.052039,64.000000
0.809526,1.566861,91.000000
10.856895,3.456021,36.000000
0.653954,1.557727,2.000000
9.900724,-1.514590,42.000000
8.636092,-1.098382,69.000000
6.880215,2.175728,49.000000
12.176954,6.377367,4.000000
7.069338,-0.371416,68.000000
8.085353,-0.708639,38.000000
8.741257,-0.272047,45.000000
9.476312,4.698299,30.000000
-0.180782,1.870001,31.000000
0.853822,1.408157,37.000000
11.173347,4.762743,20.000000
6.894206,-0.484139,68.000000
9.914071,-1.347275,65.000000
9.763862,-1.255499,3.000000
6.995925,2.325711,75.000000
0.634106,1.519730,37.000000
10.962267,2.309359,93.000000
7.161242,3.252012,61.000000
8.928307,5.699419,24.000000
8.897125,5.657506,24.000000
8.651979,-0.128439,45.000000
8.585964,3.993166,73.000000
-0.045152,1.906607,31.000000
9.914865,-1.344220,65.000000
-0.507830,1.989748,17.000000
9.615932,-0.914606,95.000000
10.413661,2.246410,14.000000
9.678297,4.601212,18.000000
7.785419,5.292466,70.000000
-0.398041,1.940082,76.000000
0.715763,1.466121,37.000000
8.610687,3.581020,52.000000
0.596727,1.570377,2.000000
6.932841,2.022256,49.000000
9.626738,0.100309,63.000000
12.164580,6.353596,4.000000
6.998803,1.937862,49.000000
8.625035,3.558195,52.000000
10.505777,3.687303,54.000000
9.457943,4.479956,82.000000
8.551503,-0.032772,11.000000
7.001054,5.405930,8.000000
0.745573,1.487691,37.000000
7.851459,0.345626,28.000000
8.697791,-0.175616,45.000000
7.226574,2.895644,46.000000
8.154855,4.161597,39.000000
6.789536,-0.507160,47.000000
7.571265,5.376015,12.000000
10.499701,3.279865,41.000000
9.176800,3.834119,33.000000
7.365005,5.091322,89.000000
7.997078,-0.658542,58.000000
12.211608,6.402045,4.000000
8.672190,3.556854,52.000000
8.158735,-0.419434,67.000000
9.903940,1.306466,78.000000
7.205597,2.554081,46.000000
7.537687,5.417271,12.000000
8.302896,3.901003,15.000000
8.736214,-0.209510,45.000000
7.774760,5.370583,70.000000
9.419971,-0.493814,21.000000
-0.145695,1.876544,31.000000
9.587508,0.059617,63.000000
9.373791,-0.681164,21.000000
6.735405,2.868972,32.000000
9.778429,-1.213253,3.000000
10.418439,3.076833,41.000000
9.398406,-0.632106,21.000000
7.012842,1.769797,60.000000
7.555248,-0.381587,66.000000
9.228340,3.857104,33.000000
7.784977,5.390584,70.000000
9.288758,-0.251775,50.000000
8.669045,-0.145829,45.000000
10.959511,2.306237,93.000000
6.959883,3.016989,13.000000
9.681636,1.112659,78.000000
7.376952,2.733727,46.000000
8.611644,-1.101529,69.000000
10.920261,3.549936,85.000000
7.314609,-0.181766,92.000000
9.560417,-0.707289,95.000000
6.891518,2.939690,13.000000
7.194178,-0.360833,68.000000
9.754130,-1.216661,3.000000
8.004611,0.217612,28.000000
10.381092,2.179833,14.000000
10.991910,2.250829,10.000000
11.191797,4.782851,20.000000
7.254585,-0.259349,92.000000
-0.050906,1.916833,31.000000
9.418357,-0.646540,21.000000
7.909398,-0.620557,67.000000
-0.067799,1.877634,31.000000
9.249496,4.494843,0.000000
11.126424,4.571619,20.000000
10.152483,1.660549,55.000000
11.130590,4.572755,20.000000
8.556924,5.285282,79.000000
7.538702,5.285293,12.000000
6.869520,2.039624,49.000000
6.767330,2.955804,32.000000
7.245667,-0.474041,68.000000
7.146571,0.042222,35.000000
6.790506,-0.557162,47.000000
9.961664,-1.223709,65.000000
10.908820,2.387391,59.000000
0.679850,1.575039,91.000000
10.536510,3.139535,41.000000
7.062825,1.633259,60.000000
7.241997,3.312426,61.000000
9.893906,-1.501934,42.000000
9.681170,4.635894,18.000000
9.623013,0.119389,63.000000
7.732313,0.415962,28.000000
8.883692,3.617232,86.000000
6.892546,-0.476027,47.000000
9.604580,4.567482,18.000000
7.279804,-0.255395,92.000000
7.311907,0.551136,22.000000
9.367957,4.535541,94.000000
9.808874,-1.446184,96.000000
7.017157,2.058755,49.000000
10.529224,3.133944,41.000000
9.675805,4.621310,74.000000
9.321206,4.315517,82.000000
10.202710,1.779655,55.000000
10.408875,2.228643,14.000000
8.527921,-1.091109,25.000000
9.884742,-1.533781,42.000000
8.146766,4.181080,39.000000
8.599489,3.570532,52.000000
7.249469,-0.203466,1.000000
9.361229,4.023583,33.000000
10.967445,2.282076,93.000000
12.044742,6.306943,4.000000
9.803458,-1.312268,65.000000
9.435143,-0.682675,21.000000
8.712973,-0.204774,45.000000
9.233417,3.843738,33.000000
7.046797,1.640770,57.000000
9.478694,4.633284,94.000000
10.977077,2.295000,93.000000
9.752211,0.444915,88.000000
9.478151,-0.289982,50.000000
7.048693,5.409633,8.000000
10.251166,1.895259,55.000000
7.534121,5.445599,12.000000
8.772208,3.622487,16.000000
9.576127,-0.769156,95.000000
8.649146,3.566226,52.000000
8.991373,3.750276,16.000000
0.600422,1.541977,37.000000
7.941990,-0.682530,67.000000
8.514339,4.063790,34.000000
-0.584770,1.948995,17.000000
9.265568,3.865283,33.000000
-0.365889,1.903953,76.000000
7.958818,-0.059441,64.000000
8.665291,3.593973,52.000000
7.191012,3.266490,61.000000
10.551771,3.140002,41.000000
-0.086371,1.898570,31.000000
6.760810,-0.566620,47.000000
9.540780,4.667102,30.000000
7.184118,2.950029,13.000000
6.971790,2.495900,90.000000
9.284489,4.261518,82.000000
10.770000,3.599865,36.000000
9.205047,-0.706809,83.000000
7.127831,1.385615,57.000000
8.924926,3.558739,86.000000
10.533866,3.132200,41.000000
9.184772,4.443327,0.000000
9.455117,4.626068,94.000000
7.881053,-0.507539,9.000000
0.635897,1.533240,37.000000
6.933222,3.031330,13.000000
7.139728,1.011525,40.000000
6.899529,2.597798,98.000000
-0.407678,1.963528,76.000000
11.157448,4.591265,20.000000
-0.602265,1.917478,17.000000
8.320370,4.004107,15.000000
10.601099,3.508362,54.000000
9.156603,-0.893212,19.000000
10.474332,2.627060,71.000000
7.923167,-0.598977,67.000000
10.496817,2.707060,71.000000
8.205610,4.157080,39.000000
9.605018,4.688229,30.000000
9.610508,-0.819976,95.000000
6.892776,2.451245,7.000000
7.894916,-0.561633,67.000000
10.655364,3.524551,5.000000
10.299745,2.277511,14.000000
6.975275,2.428584,90.000000
7.463124,5.150148,89.000000
7.888979,-0.345801,97.000000
9.316339,4.455633,0.000000
10.685384,3.513387,5.000000
9.434001,3.639161,51.000000
8.035285,-0.004731,64.000000
6.764228,2.977388,32.000000
8.553289,-1.101643,25.000000
9.183270,3.745890,33.000000
0.654615,1.576693,2.000000
7.079604,5.409420,8.000000
7.140215,1.032528,40.000000
8.089123,-0.742754,38.000000
10.897676,3.528723,85.000000
7.037286,5.410110,8.000000
12.081785,6.343811,4.000000
12.216228,6.351404,4.000000
10.924686,3.473585,85.000000
7.040924,3.156804,13.000000
12.129145,6.335670,4.000000
7.330193,-0.226589,92.000000
9.317311,-0.354362,50.000000
8.819399,3.595040,16.000000
6.710939,2.959861,32.000000
7.958782,-0.693859,67.000000
7.048115,3.133075,13.000000
8.630605,3.591655,52.000000
9.316705,-0.446943,21.000000
10.597046,3.666015,54.000000
10.821948,3.602307,36.000000
7.197649,0.170747,35.000000
6.925388,2.153479,27.000000
9.465480,-0.363197,50.000000
10.140334,1.649331,55.000000
7.231174,2.230130,7.000000
10.773854,3.570503,36.000000
10.891238,2.379123,59.000000
10.924157,2.347366,93.000000
7.139183,0.055833,35.000000
6.958826,2.404213,90.000000
9.379365,4.432705,0.000000
7.181124,0.124071,35.000000
8.406412,3.843258,48.000000
6.842842,-0.572475,47.000000
10.464948,3.774885,54.000000
8.557969,3.947995,34.000000
9.589883,-0.003342,63.000000
7.314490,-0.190986,92.000000
7.010278,2.539478,75.000000
7.318406,-0.142194,1.000000
7.059367,1.672451,57.000000
9.059401,-0.359799,50.000000
9.411272,4.223001,53.000000
9.115444,-0.996216,19.000000
9.170546,4.420830,0.000000
6.873119,2.412046,7.000000
9.544645,-0.073585,63.000000
10.310425,2.226954,14.000000
7.331461,1.049937,40.000000
8.244883,4.159023,39.000000
7.778173,0.523881,84.000000
12.191730,6.386990,4.000000
6.832675,-0.582915,47.000000
7.135790,1.294761,57.000000
8.538432,4.086123,34.000000
9.500135,4.401935,53.000000
7.261871,3.313040,61.000000
0.562959,1.606836,2.000000
9.420660,4.638306,94.000000
7.514987,5.379397,12.000000
0.763434,1.576795,91.000000
7.285748,5.025879,89.000000
6.805028,-0.474875,47.000000
9.734770,4.640604,77.000000
7.433774,3.365889,61.000000
12.203338,6.385531,4.000000
9.731758,-1.283242,29.000000
-0.524437,1.917268,17.000000
-0.061963,1.907043,31.000000
9.744365,-1.349983,96.000000
8.389757,3.766728,48.000000
9.482334,4.661492,94.000000
9.287126,3.680014,51.000000
-0.517128,1.936155,17.000000
6.944377,2.302309,75.000000
9.534547,3.538651,51.000000
8.468693,-1.039628,25.000000
9.754926,-1.228732,3.000000
9.127695,3.698005,33.000000
8.172009,-0.636165,58.000000
11.109151,4.544925,20.000000
6.787109,-0.548015,47.000000
10.679358,3.664850,54.000000
10.971519,3.425547,85.000000
6.900223,2.958368,13.000000
6.839972,2.795810,98.000000
9.431980,4.653141,94.000000
-0.118821,1.900208,31.000000
8.194885,4.213353,39.000000
7.996600,0.055455,64.000000
8.935079,3.648091,86.000000
10.417219,2.516383,71.000000
7.906583,0.305156,28.000000
11.193265,4.794899,20.000000
6.930790,3.037410,13.000000
9.687572,4.638930,77.000000
7.620345,5.012211,89.000000
7.019298,2.398839,75.000000
10.852698,3.489984,36.000000
8.059118,-0.720993,58.000000
0.621912,1.529431,37.000000
7.257186,-0.213087,1.000000
9.590447,-0.644437,95.000000
7.636058,0.687411,84.000000
10.626460,3.583026,54.000000
7.177121,0.977661,40.000000
10.498890,2.755983,71.000000
6.874603,2.080137,49.000000
10.916253,2.345670,93.000000
10.998604,2.266092,93.000000
8.452101,3.923229,48.000000
9.761936,-1.299903,80.000000
8.579755,3.581331,52.000000
9.177416,3.703602,62.000000
9.881849,0.926089,26.000000
11.284378,4.965589,81.000000
8.214535,4.229403,39.000000
6.900477,-0.293915,23.000000
10.609548,3.669795,54.000000
10.880212,3.528589,85.000000
9.538784,4.620836,30.000000
10.862030,2.425149,59.000000
11.084566,4.515982,20.000000
8.613352,-0.910967,69.000000
9.786324,-1.263495,65.000000
7.387389,2.765766,46.000000
10.170071,1.723545,55.000000
9.830813,-1.503139,96.000000
9.893627,1.039592,26.000000
9.500726,4.592288,30.000000
6.863953,-0.324481,23.000000
11.177552,4.702689,20.000000
12.064612,6.257129,4.000000
9.792237,-1.512959,96.000000
9.888076,1.303672,78.000000
9.833212,-1.476969,96.000000
6.911380,2.016551,49.000000
6.828000,-0.390900,23.000000
6.886417,2.011552,49.000000
-0.410235,1.941099,76.000000
10.754571,3.304865,6.000000
10.990643,3.495814,85.000000
7.340845,2.239235,7.000000
9.627501,4.702031,74.000000
-0.101305,1.891663,31.000000
7.009384,2.327480,75.000000
9.904014,-1.517925,42.000000
10.900193,3.505734,85.000000
7.913319,-0.656515,67.000000
8.695359,-0.184956,45.000000
9.130749,3.681719,62.000000
10.041009,1.510771,55.000000
6.989287,2.313458,75.000000
11.149838,4.833920,20.000000
8.469526,5.295846,79.000000
-0.548169,2.057228,17.000000
0.584175,1.588289,2.000000
9.086697,-0.363896,72.000000
11.303617,4.964370,81.000000
9.002961,3.789883,86.000000
9.661548,-1.027599,3.000000
7.992760,-0.042465,64.000000
9.498915,-0.404028,50.000000
11.034441,2.236150,10.000000
7.998492,-0.636441,67.000000
7.061807,1.627502,60.000000
8.088091,-0.762743,38.000000
10.554213,2.963101,56.000000
6.802520,2.150250,27.000000
7.910244,0.287932,28.000000
9.341558,4.608527,0.000000
9.494000,4.497734,53.000000
9.717346,4.625956,77.000000
8.539311,0.034731,11.000000
7.492975,5.349644,12.000000
8.829241,3.612727,16.000000
8.662966,-1.119742,69.000000
8.666473,-1.109024,69.000000
9.210085,-0.720007,83.000000
10.982644,3.484930,85.000000
10.731801,3.623870,36.000000
8.591264,3.578790,52.000000
9.593058,4.566730,74.000000
8.904723,3.517569,16.000000
7.078187,2.950225,13.000000
9.757086,4.662090,18.000000
7.444381,5.138348,89.000000
8.664488,-1.136948,69.000000
6.834401,2.903303,98.000000
8.513794,4.031924,34.000000
6.880945,2.094119,27.000000
9.090656,-1.004307,19.000000
10.964867,2.255054,10.000000
10.992760,3.409865,85.000000
9.105609,-0.316647,72.000000
7.955270,-0.046398,64.000000
9.152480,-0.250677,72.000000
0.702667,1.467900,37.000000
10.559852,3.129186,41.000000
11.070345,4.505106,20.000000
7.231012,2.561825,46.000000
7.209335,-0.172274,1.000000
8.381749,5.203328,44.000000
11.165399,4.737679,20.000000
6.992481,-0.412731,68.000000
11.153487,4.734943,20.000000
0.626566,1.598059,91.000000
12.205010,6.345666,4.000000
0.546908,1.626802,2.000000
11.305605,4.965326,81.000000
7.214522,-0.301860,92.000000
9.311154,4.314442,87.000000
8.656665,-1.126988,69.000000
9.369514,3.649749,51.000000
6.986983,3.090225,13.000000
6.878282,2.390447,7.000000
6.749907,-0.578659,47.000000
10.304054,2.376672,14.000000
-0.191338,1.906549,31.000000
12.048744,6.293476,4.000000
9.692129,4.660998,77.000000
6.684077,2.983479,32.000000
0.681320,1.485861,37.000000
8.997113,3.688580,62.000000
9.539805,0.009566,63.000000
8.473039,4.068322,34.000000
10.532153,3.512171,54.000000
8.354470,5.211588,44.000000
-0.559185,1.954300,17.000000
10.529645,2.964682,41.000000
9.089308,4.280770,0.000000
8.042312,-0.013725,64.000000
11.037087,2.231837,10.000000
8.006948,5.310004,70.000000
8.865309,3.686511,62.000000
10.869592,2.420653,59.000000
6.960097,-0.201063,23.000000
7.210973,1.085912,40.000000
7.414916,-0.466255,66.000000
0.543840,1.615971,2.000000
8.475974,4.087826,34.000000
-0.041079,1.919777,31.000000
10.811057,3.382147,6.000000
7.801260,-0.558863,67.000000
10.954362,2.303080,93.000000
11.310427,4.980025,81.000000
10.593501,3.596277,54.000000
9.394485,4.486014,94.000000
8.394750,5.285128,44.000000
7.241161,0.291082,35.000000
8.255096,5.234664,44.000000
7.448092,5.230840,12.000000
10.884772,2.456711,59.000000
8.525887,-1.077425,25.000000
6.963964,2.247955,7.000000
8.486664,5.362348,79.000000
9.899148,-1.469811,42.000000
8.258520,4.099132,39.000000
9.295935,-0.567898,21.000000
9.644882,4.704978,74.000000
8.268180,3.778397,48.000000
7.144646,-0.005760,35.000000
7.340014,2.733496,46.000000
10.344436,2.939113,41.000000
10.957791,2.241447,10.000000
9.424951,4.637468,94.000000
9.720026,4.585321,18.000000
7.926644,-0.627872,67.000000
9.719671,4.534815,18.000000
8.990584,-1.050557,19.000000
6.852663,2.457292,7.000000
8.517186,-1.096988,25.000000
8.881768,3.675677,62.000000
10.216475,1.781864,55.000000
9.560364,0.120867,63.000000
10.403277,2.170431,14.000000
9.571555,-0.035341,63.000000
7.260415,-0.180205,1.000000
7.185305,0.104444,35.000000
11.262897,4.923837,81.000000
10.326425,2.319054,14.000000
6.950930,2.980320,13.000000
7.483789,5.394625,12.000000
10.805328,3.388764,6.000000
8.171811,4.178521,39.000000
8.140486,-0.749514,38.000000
8.987568,-0.520490,43.000000
6.677310,2.975109,32.000000
7.151968,0.055289,35.000000
9.663983,-1.053693,3.000000
9.093019,-0.998924,19.000000
7.344270,5.039144,89.000000
6.851571,-0.504599,47.000000
8.258694,4.000324,15.000000
8.024143,-0.693996,58.000000
8.546985,4.019483,34.000000
9.067251,-0.963701,19.000000
7.232256,-0.293868,92.000000
9.691889,4.674198,74.000000
7.979472,-0.025793,64.000000
8.635605,4.001434,73.000000
8.565247,3.538511,52.000000
10.409932,3.022545,41.000000
8.785349,-0.246651,72.000000
8.031849,-0.742959,58.000000
10.445681,3.145621,41.000000
9.474109,4.570698,94.000000
0.670114,1.584608,91.000000
8.844990,3.673715,62.000000
8.778633,-1.080171,69.000000
8.440853,5.195879,79.000000
9.393575,-0.565329,21.000000
0.532642,1.635660,2.000000
9.115389,-1.019476,19.000000
9.839854,1.230308,78.000000
9.676598,-1.066354,3.000000
6.850526,2.748393,98.000000
9.224930,3.796702,33.000000
8.165009,-0.702518,38.000000
9.496326,4.571380,30.000000
9.319016,4.084520,33.000000
8.905158,5.665584,24.000000
8.822861,-0.278659,45.000000
7.998358,-0.010062,64.000000
8.609277,-0.090916,11.000000
11.004785,3.427930,85.000000
7.962960,-0.364503,9.000000
7.833035,5.351123,70.000000
7.273540,-0.271606,92.000000
7.914133,-0.666403,67.000000
7.776742,0.352562,28.000000
-0.488955,1.955889,17.000000
8.675864,-0.046081,11.000000
8.706704,3.990398,73.000000
10.968953,2.281016,93.000000
7.190023,0.148867,35.000000
9.017162,-0.203809,45.000000
0.046626,1.924898,31.000000
-0.396804,1.931935,76.000000
7.475956,5.107113,89.000000
0.635912,1.501441,37.000000
10.407066,2.217348,14.000000
