x,y,cluster
-1.642703,3.657146,-1.000000
-2.853876,2.672960,0.000000
0.239396,5.834719,-1.000000
-0.173688,4.464613,-1.000000
0.324402,5.913267,-1.000000
1.139496,5.217380,3.000000
3.875084,8.173373,2.000000
2.565840,6.863856,6.000000
-2.358367,3.331145,-1.000000
2.937822,6.314806,-1.000000
3.807460,8.525543,2.000000
5.352698,9.732269,13.000000
-1.476277,4.121909,11.000000
3.857332,9.067440,-1.000000
3.770118,5.877543,-1.000000
1.466699,4.917985,-1.000000
4.364697,8.421556,-1.000000
-0.085338,5.137209,10.000000
-1.749622,3.119944,5.000000
2.792751,5.442388,9.000000
0.171546,4.323458,15.000000
3.740995,7.695483,2.000000
2.402971,5.123329,-1.000000
4.613703,8.504558,-1.000000
4.183504,8.393449,-1.000000
2.749073,5.397943,9.000000
4.014485,8.568959,2.000000
1.268179,5.153352,3.000000
-1.866613,3.026487,5.000000
5.327605,9.762637,13.000000
-0.634531,4.428770,-1.000000
2.853276,5.569939,9.000000
1.581680,5.273307,3.000000
-1.359051,4.137905,11.000000
-1.929571,3.854877,-1.000000
3.791953,7.793066,2.000000
-1.926341,2.974568,5.000000
-1.293362,3.615242,-1.000000
0.398554,4.977915,-1.000000
3.551764,6.072322,-1.000000
-1.333940,4.273205,11.000000
-2.221576,2.968771,14.000000
4.500038,5.895441,7.000000
-1.421169,3.912831,11.000000
-2.827343,2.676474,0.000000
-2.462804,2.821075,0.000000
1.956018,5.182957,-1.000000
4.667626,8.332595,-1.000000
0.439600,5.683893,-1.000000
-2.470211,2.848669,14.000000
0.415814,4.573036,15.000000
-1.964475,3.215199,-1.000000
5.822773,9.260605,-1.000000
0.305793,4.412663,15.000000
4.019453,8.632250,2.000000
3.202363,5.899106,-1.000000
-2.459041,2.837411,0.000000
2.596624,6.055795,-1.000000
-1.320990,4.165789,11.000000
5.326488,8.816934,8.000000
4.987854,9.698038,13.000000
-0.270455,4.910130,10.000000
-2.545733,3.405465,12.000000
2.071696,5.159162,-1.000000
-0.806181,3.925107,11.000000
4.910017,8.695223,-1.000000
3.324347,5.780364,-1.000000
-0.113728,5.072711,10.000000
-0.722809,4.475852,-1.000000
-1.684019,3.738556,-1.000000
3.669732,8.123001,2.000000
5.366112,9.603432,13.000000
0.549772,4.534625,15.000000
2.529157,6.191463,-1.000000
2.880251,5.584906,9.000000
2.570858,6.243500,-1.000000
-1.908987,3.266426,-1.000000
4.437339,8.449551,-1.000000
2.990840,5.434036,-1.000000
1.302792,4.872623,-1.000000
-2.115931,3.288012,-1.000000
0.406671,5.733774,-1.000000
5.150947,10.075726,13.000000
5.206378,8.701465,8.000000
-1.227827,4.174855,11.000000
5.300440,9.911675,13.000000
-2.187313,3.237014,-1.000000
-0.739961,3.975237,-1.000000
0.294685,5.908210,-1.000000
-1.812963,3.397471,-1.000000
0.856656,5.059194,-1.000000
3.307369,5.813486,-1.000000
0.672431,4.644928,15.000000
-1.435883,4.054016,11.000000
4.143659,8.203736,2.000000
-1.014413,4.230135,11.000000
-0.997062,3.842594,-1.000000
5.465469,9.818146,13.000000
-2.493542,2.830943,0.000000
5.538560,9.895917,1.000000
2.612553,6.769917,6.000000
0.000204,5.143324,10.000000
0.298893,4.412275,15.000000
2.706680,5.613438,-1.000000
5.424581,10.270731,1.000000
5.429741,9.661833,13.000000
-1.102705,4.090001,11.000000
-0.054806,5.115290,10.000000
-2.889543,2.773494,0.000000
4.624095,8.098330,-1.000000
1.189255,4.803017,-1.000000
4.684121,9.165757,-1.000000
1.838020,5.150398,-1.000000
3.505671,6.198890,-1.000000
5.816373,9.257583,-1.000000
4.984954,9.790418,13.000000
4.427429,8.269542,2.000000
3.979311,6.951955,4.000000
5.777685,9.220791,-1.000000
4.490017,5.829805,7.000000
0.109955,5.540148,-1.000000
4.090831,7.092885,4.000000
-0.038079,5.220680,10.000000
4.363299,5.731375,7.000000
4.841102,8.624703,-1.000000
-0.777174,3.761733,-1.000000
3.237745,5.817098,-1.000000
-2.810031,2.925524,-1.000000
4.387471,8.209480,2.000000
-0.626240,4.180902,16.000000
2.009803,5.187900,3.000000
-0.403436,3.980151,-1.000000
4.369155,7.282621,-1.000000
5.325531,10.433902,1.000000
5.217655,9.879703,13.000000
4.717762,9.074694,-1.000000
0.313445,4.498910,15.000000
-1.323037,4.242515,11.000000
5.504677,10.132023,1.000000
4.136404,7.278882,4.000000
3.774202,8.921653,2.000000
-2.540658,2.752167,14.000000
5.189886,9.823620,13.000000
2.844575,6.066792,-1.000000
-0.117933,4.946537,10.000000
4.321274,8.194905,2.000000
1.325907,5.105646,3.000000
5.431104,9.696256,13.000000
4.341307,8.366449,-1.000000
-2.201204,2.951825,-1.000000
-2.444315,3.125881,-1.000000
3.665482,6.581190,-1.000000
-1.037281,4.186296,11.000000
3.513874,6.156816,-1.000000
4.569025,8.186503,-1.000000
-1.285092,3.719308,-1.000000
0.436231,5.008859,-1.000000
-2.609563,2.747433,0.000000
-1.894241,3.548015,-1.000000
2.563629,6.830550,6.000000
-0.739008,4.075407,16.000000
0.458299,4.476633,15.000000
4.686211,7.429376,-1.000000
-1.328194,3.582526,-1.000000
3.979767,6.529962,17.000000
4.212609,5.657743,7.000000
3.814020,8.001249,2.000000
5.481823,10.023090,1.000000
-2.094624,3.056215,-1.000000
-0.136711,5.002920,10.000000
-0.155891,5.138782,10.000000
5.267094,8.726235,8.000000
-0.057906,4.310963,-1.000000
5.548799,10.311409,1.000000
3.997585,6.663072,17.000000
5.582209,10.434201,1.000000
3.967704,8.492263,2.000000
3.591349,6.593143,-1.000000
-2.917102,2.726263,0.000000
4.561497,5.896663,7.000000
-2.079068,3.040996,-1.000000
-2.592398,3.420589,12.000000
-0.475678,3.948983,16.000000
-1.942447,2.961074,5.000000
0.857466,4.966403,-1.000000
-2.910076,2.848853,-1.000000
-2.496348,3.046382,-1.000000
-2.166040,3.266243,-1.000000
4.577890,7.318830,-1.000000
-2.494488,2.963912,14.000000
4.970652,9.049811,-1.000000
-2.149304,2.980273,-1.000000
2.009897,5.201645,-1.000000
3.868607,6.936669,4.000000
0.285647,5.928783,-1.000000
2.943185,6.619465,-1.000000
2.685727,5.401056,9.000000
4.128490,7.202591,4.000000
-0.796671,4.186658,11.000000
0.479771,4.523784,15.000000
0.120858,5.003055,10.000000
-0.559474,3.960261,16.000000
-1.333079,3.593151,-1.000000
5.508314,9.801273,13.000000
2.467449,5.136221,-1.000000
-2.458587,3.322184,-1.000000
3.920703,6.565149,17.000000
2.643579,6.556043,6.000000
-2.175758,3.474842,-1.000000
3.593948,6.463623,-1.000000
4.028755,7.657912,-1.000000
2.615153,5.411805,9.000000
3.335906,5.569527,-1.000000
4.918723,9.797572,13.000000
5.272178,8.759349,8.000000
3.604981,6.432181,-1.000000
-2.438305,2.882040,0.000000
4.494205,8.131373,-1.000000
2.634716,7.367659,-1.000000
3.786125,8.631160,2.000000
2.681694,6.192188,-1.000000
2.560131,6.608004,6.000000
0.294126,4.824038,-1.000000
-2.463225,2.802790,14.000000
0.182807,5.000303,10.000000
-1.906333,3.077772,-1.000000
1.687972,5.175062,3.000000
2.624539,5.270479,9.000000
1.011731,4.791390,-1.000000
2.578860,7.320192,-1.000000
-2.757474,2.854664,-1.000000
3.920363,8.562172,2.000000
2.349377,6.792540,6.000000
3.888827,6.890219,4.000000
-2.653369,3.200369,-1.000000
3.797418,9.155097,-1.000000
0.278561,5.896780,-1.000000
4.849638,8.700762,-1.000000
-2.306446,2.896223,0.000000
-1.157640,4.050654,-1.000000
-1.377424,4.069025,11.000000
-2.486924,2.715391,0.000000
0.862982,4.737457,-1.000000
0.365322,4.457988,15.000000
3.609900,7.360501,-1.000000
-2.772588,3.180975,12.000000
4.502669,8.444741,-1.000000
-1.962587,3.183947,-1.000000
3.299868,5.523693,-1.000000
-1.799122,3.084103,5.000000
4.869740,9.108712,-1.000000
3.830854,8.458245,2.000000
2.555601,6.798644,6.000000
-2.750947,3.209717,12.000000
3.908723,8.358584,2.000000
3.921689,6.934564,4.000000
4.388046,8.759124,-1.000000
2.763671,5.322819,-1.000000
-1.487871,3.856765,-1.000000
2.920520,7.437043,-1.000000
-1.885848,3.003805,5.000000
4.088581,7.092145,4.000000
4.568366,9.411798,13.000000
-0.965309,3.592060,-1.000000
3.966443,7.255864,-1.000000
2.251940,5.151948,-1.000000
3.814001,7.624880,2.000000
4.528594,8.915048,-1.000000
3.875557,8.288768,2.000000
-2.648635,3.324790,12.000000
3.769857,6.019587,-1.000000
4.035655,6.928313,-1.000000
2.439660,6.884730,6.000000
1.684523,5.165115,3.000000
-2.682973,2.654417,0.000000
3.794243,6.293103,17.000000
-1.124191,3.527066,-1.000000
-2.313473,2.960242,14.000000
5.477193,9.729951,13.000000
5.071185,9.710975,13.000000
4.241075,8.790515,-1.000000
-1.229304,4.209648,11.000000
4.906862,8.666357,-1.000000
4.892962,8.591080,-1.000000
-2.714946,2.651636,0.000000
1.499319,4.968763,-1.000000
2.773403,5.881380,-1.000000
3.360216,5.636315,-1.000000
5.542387,10.318388,1.000000
3.243293,5.742431,-1.000000
3.674604,7.852901,2.000000
4.440098,8.903600,-1.000000
0.768812,4.657982,15.000000
4.030107,7.131078,4.000000
4.323036,7.918035,-1.000000
1.575857,5.148559,3.000000
2.739963,5.456281,9.000000
3.387902,5.743480,-1.000000
-2.940409,2.744522,0.000000
2.914742,6.129781,-1.000000
3.929647,8.431439,2.000000
4.628215,9.195913,-1.000000
-2.510473,3.260402,-1.000000
-2.123741,3.034299,-1.000000
4.087342,7.894038,2.000000
-2.139221,3.196077,-1.000000
-2.561692,2.855808,14.000000
3.832173,7.987576,2.000000
-1.316656,3.504618,-1.000000
4.875515,8.562702,-1.000000
0.025890,4.242636,-1.000000
5.090722,8.582211,8.000000
1.368679,4.898554,-1.000000
0.274683,5.831424,-1.000000
3.725011,5.822469,-1.000000
3.458348,6.291219,-1.000000
3.680694,7.346905,-1.000000
4.545930,5.966410,7.000000
3.098493,6.522260,-1.000000
2.570225,6.656014,6.000000
3.801035,5.953605,-1.000000
4.540150,5.790940,7.000000
4.065264,6.618479,17.000000
2.271365,7.026254,6.000000
5.417562,9.582513,13.000000
1.575953,5.246454,3.000000
3.856490,8.170114,2.000000
-2.906897,2.763307,-1.000000
-0.291006,4.831174,10.000000
5.512239,9.817029,13.000000
3.898165,8.115701,2.000000
0.506030,4.577719,15.000000
-1.715732,3.627243,-1.000000
4.350849,5.847859,7.000000
3.738081,5.954386,-1.000000
-2.742067,3.048805,-1.000000
5.389205,9.398886,-1.000000
4.278994,8.349749,-1.000000
-2.257677,3.284952,-1.000000
-1.903126,3.249815,-1.000000
2.539175,5.184872,9.000000
4.502157,8.406402,-1.000000
-2.542398,3.334137,12.000000
-1.262148,4.319751,11.000000
-2.862778,2.592422,0.000000
4.020138,6.397639,17.000000
-2.384851,2.931551,14.000000
4.294124,8.340074,-1.000000
3.337376,7.424370,-1.000000
3.819018,8.978082,2.000000
3.741306,8.483057,2.000000
4.878471,9.206800,-1.000000
4.900913,9.506781,13.000000
5.188816,8.859568,8.000000
-2.840036,2.722013,0.000000
-0.660020,4.133599,16.000000
4.234735,8.672434,-1.000000
3.978761,8.737788,2.000000
-2.517043,2.765948,14.000000
4.282100,5.675155,7.000000
4.323923,8.231694,-1.000000
-0.601160,4.267684,16.000000
3.044284,6.390500,-1.000000
4.698176,8.584786,-1.000000
3.941876,6.025963,-1.000000
5.496458,10.352190,1.000000
4.112818,8.741557,2.000000
3.915311,7.793442,2.000000
2.825206,5.907310,-1.000000
2.990689,5.414597,-1.000000
-1.861096,3.404130,-1.000000
-0.878562,3.931232,-1.000000
-2.572701,2.633053,0.000000
4.177860,5.756320,7.000000
1.416893,5.131190,3.000000
3.554161,7.420405,-1.000000
1.480240,5.138485,3.000000
4.098388,6.460766,17.000000
-2.666869,3.069193,-1.000000
-2.061044,3.226095,-1.000000
3.550276,6.511076,-1.000000
3.935838,7.575073,2.000000
3.739194,7.196440,-1.000000
-2.695970,3.119007,12.000000
5.486523,9.794367,13.000000
3.639320,7.674354,2.000000
4.201034,7.619379,-1.000000
-1.477154,4.068512,11.000000
-0.200097,4.195392,-1.000000
-0.994001,4.500441,-1.000000
-1.876215,3.355513,-1.000000
3.454049,6.161519,-1.000000
4.444635,9.199030,-1.000000
2.281889,6.935726,6.000000
0.222900,4.375009,15.000000
-1.157941,4.187628,11.000000
5.542215,10.058684,1.000000
4.256993,8.743486,-1.000000
-1.282634,3.609637,-1.000000
3.944207,8.508451,2.000000
3.578440,5.804361,-1.000000
-2.611160,3.199751,-1.000000
4.518190,9.127112,-1.000000
-2.408183,2.820300,0.000000
-0.874847,4.137319,11.000000
5.372211,10.318841,1.000000
3.707829,6.745375,-1.000000
0.654784,5.038014,-1.000000
3.808054,7.763331,2.000000
-2.236711,2.948557,-1.000000
-1.514462,3.577225,-1.000000
5.451682,9.656370,13.000000
2.885212,5.546663,9.000000
4.481499,7.923550,-1.000000
0.038818,5.038474,10.000000
1.824910,5.220892,3.000000
4.097174,6.357341,17.000000
4.167148,6.698885,17.000000
4.203576,8.700051,-1.000000
4.408190,6.598954,-1.000000
0.639339,4.974340,-1.000000
3.843885,6.011961,-1.000000
3.273394,6.017023,-1.000000
2.815812,5.503827,9.000000
4.363801,6.860154,-1.000000
-1.131299,3.710434,-1.000000
3.684505,5.899316,-1.000000
0.608532,4.743291,15.000000
2.065752,5.327680,-1.000000
-2.532748,2.709682,0.000000
-0.587547,4.314396,16.000000
2.378309,5.102998,-1.000000
4.061433,8.442001,2.000000
1.842975,4.989086,-1.000000
-1.405108,4.103150,-1.000000
4.657035,6.662651,-1.000000
-1.726109,3.292960,-1.000000
3.850009,6.829753,-1.000000
3.776437,6.927497,-1.000000
4.132577,8.028129,-1.000000
4.259884,7.863765,-1.000000
4.029601,8.502787,2.000000
5.472819,9.782790,13.000000
4.638654,9.173542,-1.000000
3.880327,7.309667,-1.000000
-2.630755,3.317685,12.000000
4.171840,6.633937,17.000000
-2.402909,3.379051,-1.000000
-2.275739,2.938745,14.000000
4.875535,9.666701,13.000000
-1.384446,3.454531,-1.000000
-2.532871,3.213022,-1.000000
-2.734697,3.200989,12.000000
5.399452,9.859591,13.000000
5.284770,9.080275,8.000000
-1.488561,3.996434,11.000000
