x,y,cluster
10.064754,6.836318,5.000000
10.021291,9.007723,20.000000
9.760773,0.052312,57.000000
8.942816,9.673851,95.000000
9.156183,9.412004,9.000000
10.194876,3.037135,28.000000
10.163840,8.608296,29.000000
9.091163,11.467200,71.000000
9.460460,0.006960,94.000000
10.216468,9.391868,74.000000
9.647731,-0.337815,46.000000
11.079847,9.614982,59.000000
10.071012,6.821397,5.000000
10.207994,8.464317,29.000000
9.511022,-0.605553,8.000000
9.479528,-0.319343,52.000000
8.963580,9.038468,58.000000
10.330780,3.616593,6.000000
10.137525,-0.745078,91.000000
10.199786,2.976254,28.000000
10.848694,9.372355,92.000000
9.982815,6.703827,5.000000
10.258128,8.486679,29.000000
10.181050,9.131605,7.000000
10.141622,-0.678673,91.000000
10.198831,3.187700,28.000000
10.135655,-0.546989,79.000000
10.116697,7.120277,38.000000
9.437469,0.011287,94.000000
10.139194,8.155456,11.000000
-1.360900,5.052343,41.000000
8.519362,11.121100,36.000000
10.028239,6.410912,26.000000
8.969336,7.902861,53.000000
11.014338,8.993025,89.000000
-1.246072,5.366457,50.000000
8.828625,7.598625,32.000000
10.041025,-0.628244,35.000000
10.133625,-0.478582,79.000000
9.495685,0.152743,54.000000
9.952081,2.146957,63.000000
9.275005,9.311336,9.000000
10.244975,3.434860,51.000000
8.955980,7.481518,66.000000
10.307311,8.331107,11.000000
11.075894,9.467943,80.000000
-1.555858,4.894298,55.000000
-1.187472,5.450338,19.000000
10.121140,1.975253,77.000000
10.098266,8.556972,64.000000
9.669319,9.360552,37.000000
9.437624,0.232773,54.000000
10.198572,3.058615,28.000000
10.013662,0.609088,73.000000
10.022202,6.594957,26.000000
9.792779,0.817076,69.000000
9.307216,0.527765,90.000000
10.093029,0.329177,73.000000
10.269008,6.472466,61.000000
10.009353,6.453940,38.000000
9.832813,1.924361,87.000000
11.049030,9.731395,0.000000
10.847936,9.164533,89.000000
10.574836,9.327360,16.000000
10.138867,2.558332,93.000000
8.543146,11.202300,36.000000
8.981938,9.554369,34.000000
10.565425,0.815800,10.000000
10.699211,0.823674,75.000000
10.232110,0.884710,27.000000
10.019134,6.542262,26.000000
11.012016,8.434680,67.000000
8.944713,9.696095,44.000000
10.916905,9.037660,89.000000
8.942353,9.392027,34.000000
8.991151,7.608879,66.000000
8.656829,11.208335,97.000000
9.141098,11.467231,14.000000
10.688782,0.790178,75.000000
8.874874,7.838948,23.000000
8.542499,11.182945,36.000000
8.603147,7.240264,83.000000
10.696262,0.801140,75.000000
9.995955,6.504059,26.000000
10.205349,-0.548045,79.000000
10.124766,1.686330,77.000000
9.743730,0.267561,57.000000
10.045367,1.877461,45.000000
-1.504972,4.879807,2.000000
11.210372,8.223064,15.000000
10.214009,8.676254,29.000000
8.942600,8.939174,72.000000
10.324118,3.537647,6.000000
10.729801,9.476768,16.000000
10.275460,8.436493,29.000000
10.572796,6.113958,78.000000
10.260648,8.364675,29.000000
-0.966318,5.524459,70.000000
10.277193,9.273842,7.000000
-1.200728,5.381329,19.000000
10.116179,8.595761,64.000000
10.402006,5.879542,25.000000
10.761932,9.033226,92.000000
10.620169,0.787946,10.000000
9.059943,9.124288,60.000000
9.206177,7.818934,62.000000
9.176534,11.408920,14.000000
9.361125,0.063909,24.000000
10.544255,9.334522,16.000000
-1.284816,5.290960,50.000000
10.232450,9.182766,7.000000
10.631001,9.442710,16.000000
8.706586,8.173037,86.000000
-1.472573,4.873467,96.000000
8.706386,8.249971,86.000000
10.069633,1.380064,68.000000
8.655463,11.370242,4.000000
9.207593,9.358311,9.000000
11.090168,9.782143,85.000000
-1.532776,4.803082,2.000000
11.093888,8.170840,15.000000
10.555871,9.534869,0.000000
10.203987,3.050981,28.000000
10.054493,6.721366,5.000000
10.616734,9.459060,16.000000
9.741476,9.242623,74.000000
10.065610,6.722489,5.000000
9.432122,-0.092731,94.000000
9.866446,1.294183,39.000000
9.469027,-0.015126,76.000000
-1.282769,5.215461,50.000000
8.635096,11.140520,97.000000
-1.335863,5.256989,50.000000
9.424163,-0.707411,8.000000
9.433086,0.453424,17.000000
10.077158,6.897135,5.000000
10.203539,8.683665,29.000000
10.845382,9.638984,0.000000
10.743069,9.510121,30.000000
11.107000,9.468829,80.000000
9.584284,0.473614,65.000000
10.553889,9.463627,16.000000
8.627519,11.371391,4.000000
9.997890,6.623166,26.000000
10.617233,0.770950,10.000000
9.937558,8.999921,20.000000
11.039888,9.253048,31.000000
10.210657,-0.303519,13.000000
9.207969,11.319626,14.000000
9.618200,0.859551,47.000000
11.019498,9.052053,89.000000
9.797030,9.170145,82.000000
9.083698,11.397453,71.000000
8.937659,8.940710,72.000000
10.224510,1.198964,84.000000
9.970675,6.509748,5.000000
10.998308,9.723127,0.000000
9.974713,9.352852,81.000000
9.621691,-0.225331,46.000000
9.990358,9.037607,20.000000
10.692228,0.843768,75.000000
9.509104,8.103277,49.000000
10.595754,0.745668,10.000000
10.900898,9.646681,0.000000
10.328994,3.712001,6.000000
10.086204,1.327407,68.000000
10.253969,5.297519,12.000000
10.033298,1.272519,1.000000
10.300545,3.545352,6.000000
9.612557,0.209280,22.000000
10.121819,8.528801,64.000000
10.408844,4.222598,43.000000
8.985597,7.392101,66.000000
8.712743,11.422409,88.000000
9.450230,-0.681425,8.000000
9.135793,11.474049,14.000000
10.221785,-0.151481,40.000000
10.246326,0.910120,27.000000
8.718991,8.160407,86.000000
9.518806,0.036415,42.000000
9.481822,-0.024946,76.000000
10.655494,0.795903,75.000000
8.611381,11.263037,97.000000
10.346194,3.680071,6.000000
10.113999,9.282872,82.000000
10.051334,-0.694835,91.000000
8.498215,11.186306,36.000000
10.611817,0.798441,10.000000
10.339205,5.620852,12.000000
11.077483,9.243570,31.000000
10.209893,3.112520,28.000000
9.913156,9.328026,74.000000
8.969948,9.673781,95.000000
11.185097,8.007632,15.000000
10.203459,1.119066,84.000000
10.212580,0.000779,40.000000
11.207100,8.239044,15.000000
10.716373,9.500320,30.000000
-0.918386,5.533332,70.000000
8.884508,9.844131,44.000000
10.573708,0.883316,10.000000
8.446772,11.184291,36.000000
9.721709,0.959602,69.000000
-1.238864,5.384068,19.000000
10.530812,0.903905,10.000000
10.239029,3.229954,28.000000
9.489850,0.012523,42.000000
8.595659,7.506116,32.000000
9.214888,9.247363,9.000000
10.143297,-0.483468,79.000000
10.907652,9.379772,92.000000
9.740479,9.304431,37.000000
10.589103,9.136200,18.000000
9.849124,1.999679,87.000000
10.232861,3.131116,28.000000
10.281442,0.836283,27.000000
10.050395,-0.775116,35.000000
9.802993,0.994779,69.000000
11.024405,9.602909,0.000000
10.097252,6.333024,61.000000
10.078410,-0.589915,35.000000
9.788910,1.464125,39.000000
-1.516840,4.954495,55.000000
10.204208,1.223925,84.000000
10.023704,9.204755,74.000000
10.089653,6.750783,5.000000
9.471367,0.225229,54.000000
9.971987,1.810102,45.000000
-0.855970,5.528439,70.000000
-1.415980,5.012977,41.000000
9.183076,11.382446,14.000000
-1.455915,4.849640,96.000000
10.353447,5.406262,12.000000
